SYMBOL,COMPANY_NAME,SERIES,SOURCE
MWL.NS,Mangalam Worldwide Limited,EQ,CACHED_NSE_ALL
NACLIND.NS,NACL Industries Limited,EQ,CACHED_NSE_ALL
NAGREEKCAP.NS,Nagreeka Capital & Infrastructure Limited,BE,CACHED_NSE_ALL
NAGREEKEXP.NS,Nagreeka Exports Limited,EQ,CACHED_NSE_ALL
NAHARCAP.NS,Nahar Capital and Financial Services Limited,EQ,CACHED_NSE_ALL
NAHARINDUS.NS,Nahar Industrial Enterprises Limited,EQ,CACHED_NSE_ALL
NAHARPOLY.NS,Nahar Poly Films Limited,EQ,CACHED_NSE_ALL
NAHARSPING.NS,Nahar Spinning Mills Limited,BE,CACHED_NSE_ALL
NAM-INDIA.NS,Nippon Life India Asset Management Limited,EQ,CACHED_NSE_ALL
NARMADA.NS,Narmada Agrobase Limited,EQ,CACHED_NSE_ALL
NATCAPSUQ.NS,Natural Capsules Limited,EQ,CACHED_NSE_ALL
NATCOPHARM.NS,Natco Pharma Limited,EQ,CACHED_NSE_ALL
NATHBIOGEN.NS,Nath Bio-Genes (India) Limited,EQ,CACHED_NSE_ALL
NATIONALUM.NS,National Aluminium Company Limited,EQ,CACHED_NSE_ALL
NATIONSTD.NS,National Standard (India) Limited,EQ,CACHED_NSE_ALL
NAUKRI.NS,Info Edge (India) Limited,EQ,CACHED_NSE_ALL
NAVA.NS,NAVA LIMITED,EQ,CACHED_NSE_ALL
NAVINFLUOR.NS,Navin Fluorine International Limited,EQ,CACHED_NSE_ALL
NAVKARCORP.NS,Navkar Corporation Limited,EQ,CACHED_NSE_ALL
NAVKARURB.NS,Navkar Urbanstructure Limited,BE,CACHED_NSE_ALL
NAVNETEDUL.NS,Navneet Education Limited,EQ,CACHED_NSE_ALL
NAZARA.NS,Nazara Technologies Limited,EQ,CACHED_NSE_ALL
NBCC.NS,NBCC (India) Limited,EQ,CACHED_NSE_ALL
NBIFIN.NS,N. B. I. Industrial Finance Company Limited,EQ,CACHED_NSE_ALL
NCC.NS,NCC Limited,EQ,CACHED_NSE_ALL
NCLIND.NS,NCL Industries Limited,EQ,CACHED_NSE_ALL
NDGL.NS,Naga Dhunseri Group Limited,EQ,CACHED_NSE_ALL
NDL.NS,Nandan Denim Limited,EQ,CACHED_NSE_ALL
NDLVENTURE.NS,NDL Ventures Limited,EQ,CACHED_NSE_ALL
NDRAUTO.NS,Ndr Auto Components Limited,EQ,CACHED_NSE_ALL
NDTV.NS,New Delhi Television Limited,EQ,CACHED_NSE_ALL
NEAGI.NS,Neelamalai Agro Industries Limited,EQ,CACHED_NSE_ALL
NECCLTD.NS,North Eastern Carrying Corporation Limited,EQ,CACHED_NSE_ALL
NECLIFE.NS,Nectar Lifesciences Limited,BE,CACHED_NSE_ALL
NELCAST.NS,Nelcast Limited,EQ,CACHED_NSE_ALL
NELCO.NS,NELCO Limited,EQ,CACHED_NSE_ALL
NEOGEN.NS,Neogen Chemicals Limited,EQ,CACHED_NSE_ALL
NEPHROPLUS.NS,Nephrocare Health Services Limited,EQ,CACHED_NSE_ALL
NESCO.NS,Nesco Limited,EQ,CACHED_NSE_ALL
NESTLEIND.NS,Nestle India Limited,EQ,CACHED_NSE_ALL
NETWEB.NS,Netweb Technologies India Limited,EQ,CACHED_NSE_ALL
NETWORK18.NS,Network18 Media & Investments Limited,EQ,CACHED_NSE_ALL
NEULANDLAB.NS,Neuland Laboratories Limited,EQ,CACHED_NSE_ALL
NEWGEN.NS,Newgen Software Technologies Limited,EQ,CACHED_NSE_ALL
NEXTMEDIA.NS,Next Mediaworks Limited,EQ,CACHED_NSE_ALL
NFL.NS,National Fertilizers Limited,EQ,CACHED_NSE_ALL
NGIL.NS,Nakoda Group of Industries Limited,BE,CACHED_NSE_ALL
NGLFINE.NS,NGL Fine-Chem Limited,EQ,CACHED_NSE_ALL
NH.NS,Narayana Hrudayalaya Ltd.,EQ,CACHED_NSE_ALL
NHPC.NS,NHPC Limited,EQ,CACHED_NSE_ALL
NIACL.NS,The New India Assurance Company Limited,EQ,CACHED_NSE_ALL
NIBE.NS,NIBE Limited,EQ,CACHED_NSE_ALL
NIBL.NS,NRB Industrial Bearings Limited,EQ,CACHED_NSE_ALL
NIITLTD.NS,NIIT Limited,EQ,CACHED_NSE_ALL
NIITMTS.NS,NIIT Learning Systems Limited,EQ,CACHED_NSE_ALL
NILAINFRA.NS,Nila Infrastructures Limited,EQ,CACHED_NSE_ALL
NILASPACES.NS,Nila Spaces Limited,EQ,CACHED_NSE_ALL
NILE.NS,Nile Limited,EQ,CACHED_NSE_ALL
NILKAMAL.NS,Nilkamal Limited,EQ,CACHED_NSE_ALL
NIMBSPROJ.NS,Nimbus Projects Limited,BE,CACHED_NSE_ALL
NINSYS.NS,NINtec Systems Limited,BE,CACHED_NSE_ALL
NIPPOBATRY.NS,Indo-National Limited,EQ,CACHED_NSE_ALL
NIPPONLIFE.NS,,,CACHED_NSE_ALL
NIRAJ.NS,Niraj Cement Structurals Limited,BE,CACHED_NSE_ALL
NIRAJISPAT.NS,Niraj Ispat Industries Limited,EQ,CACHED_NSE_ALL
NIRLON.NS,Nirlon Limited,EQ,CACHED_NSE_ALL
NITCO.NS,Nitco Limited,EQ,CACHED_NSE_ALL
NITINSPIN.NS,Nitin Spinners Limited,EQ,CACHED_NSE_ALL
NITIRAJ.NS,Nitiraj Engineers Limited,EQ,CACHED_NSE_ALL
NITTAGELA.NS,Nitta Gelatin India Limited,EQ,CACHED_NSE_ALL
NIVABUPA.NS,Niva Bupa Health Insurance Company Limited,EQ,CACHED_NSE_ALL
NKIND.NS,NK Industries Limited,EQ,CACHED_NSE_ALL
NLCINDIA.NS,NLC India Limited,EQ,CACHED_NSE_ALL
NMDC.NS,NMDC Limited,EQ,CACHED_NSE_ALL
NOCIL.NS,NOCIL Limited,EQ,CACHED_NSE_ALL
NOIDATOLL.NS,Noida Toll Bridge Company Limited,BE,CACHED_NSE_ALL
NORBTEAEXP.NS,Norben Tea & Exports Limited,EQ,CACHED_NSE_ALL
NORTHARC.NS,Northern Arc Capital Limited,EQ,CACHED_NSE_ALL
NOVAAGRI.NS,Nova Agritech Limited,BE,CACHED_NSE_ALL
NOVARTIND.NS,Novartis India Limited,EQ,CACHED_NSE_ALL
NPST.NS,Network People Services Technologies Limited,EQ,CACHED_NSE_ALL
NRAIL.NS,N R Agarwal Industries Limited,EQ,CACHED_NSE_ALL
NRBBEARING.NS,NRB Bearing Limited,EQ,CACHED_NSE_ALL
NRL.NS,Nupur Recyclers Limited,BE,CACHED_NSE_ALL
NSIL.NS,Nalwa Sons Investments Limited,EQ,CACHED_NSE_ALL
NSLNISP.NS,NMDC Steel Limited,EQ,CACHED_NSE_ALL
NTPC.NS,NTPC Limited,EQ,CACHED_NSE_ALL
NTPCGREEN.NS,NTPC Green Energy Limited,EQ,CACHED_NSE_ALL
NUCLEUS.NS,Nucleus Software Exports Limited,EQ,CACHED_NSE_ALL
NURECA.NS,Nureca Limited,EQ,CACHED_NSE_ALL
NUVAMA.NS,Nuvama Wealth Management Limited,EQ,CACHED_NSE_ALL
NUVOCO.NS,Nuvoco Vistas Corporation Limited,EQ,CACHED_NSE_ALL
NYKAA.NS,FSN E-Commerce Ventures Limited,EQ,CACHED_NSE_ALL
OAL.NS,Oriental Aromatics Limited,EQ,CACHED_NSE_ALL
OBCL.NS,Orissa Bengal Carrier Limited,EQ,CACHED_NSE_ALL
OBEROIRLTY.NS,Oberoi Realty Limited,EQ,CACHED_NSE_ALL
OCCLLTD.NS,OCCL Limited,BE,CACHED_NSE_ALL
ODIGMA.NS,Odigma Consultancy Solutions Limited,BE,CACHED_NSE_ALL
OFSS.NS,Oracle Financial Services Software Limited,EQ,CACHED_NSE_ALL
OIL.NS,Oil India Limited,EQ,CACHED_NSE_ALL
OILCOUNTUB.NS,Oil Country Tubular Limited,BE,CACHED_NSE_ALL
OLAELEC.NS,Ola Electric Mobility Limited,EQ,CACHED_NSE_ALL
OLECTRA.NS,Olectra Greentech Limited,EQ,CACHED_NSE_ALL
OMAXAUTO.NS,Omax Autos Limited,BE,CACHED_NSE_ALL
OMAXE.NS,Omaxe Limited,EQ,CACHED_NSE_ALL
OMFREIGHT.NS,Om Freight Forwarders Limited,EQ,CACHED_NSE_ALL
OMINFRAL.NS,OM INFRA LIMITED,EQ,CACHED_NSE_ALL
OMNI.NS,Omnitech Engineering Limited,EQ,CACHED_NSE_ALL
OMPOWER.NS,Om Power Transmission Limited,EQ,CACHED_NSE_ALL
ONELIFECAP.NS,Onelife Capital Advisors Limited,BE,CACHED_NSE_ALL
ONEPOINT.NS,One Point One Solutions Limited,EQ,CACHED_NSE_ALL
ONESOURCE.NS,Onesource Specialty Pharma Limited,EQ,CACHED_NSE_ALL
ONGC.NS,Oil & Natural Gas Corporation Limited,EQ,CACHED_NSE_ALL
ONIDA.NS,Onida Electronics Limited,BE,CACHED_NSE_ALL
ONMOBILE.NS,OnMobile Global Limited,EQ,CACHED_NSE_ALL
ONWARDTEC.NS,Onward Technologies Limited,EQ,CACHED_NSE_ALL
OPTIEMUS.NS,Optiemus Infracom Limited,EQ,CACHED_NSE_ALL
ORBTEXP.NS,Orbit Exports Limited,EQ,CACHED_NSE_ALL
ORCHASP.NS,Orchasp Limited,EQ,CACHED_NSE_ALL
ORCHPHARMA.NS,Orchid Pharma Limited,EQ,CACHED_NSE_ALL
ORICONENT.NS,Oricon Enterprises Limited,EQ,CACHED_NSE_ALL
ORIENTALTL.NS,Oriental Trimex Limited,EQ,CACHED_NSE_ALL
ORIENTBELL.NS,Orient Bell Limited,EQ,CACHED_NSE_ALL
ORIENTCEM.NS,Orient Cement Limited,EQ,CACHED_NSE_ALL
ORIENTCER.NS,ORIENT CERATECH LIMITED,EQ,CACHED_NSE_ALL
ORIENTELEC.NS,Orient Electric Limited,EQ,CACHED_NSE_ALL
ORIENTHOT.NS,Oriental Hotels Limited,EQ,CACHED_NSE_ALL
ORIENTLTD.NS,Orient Press Limited,EQ,CACHED_NSE_ALL
ORIENTPPR.NS,Orient Paper & Industries Limited,EQ,CACHED_NSE_ALL
ORIENTTECH.NS,Orient Technologies Limited,EQ,CACHED_NSE_ALL
ORISSAMINE.NS,The Orissa Minerals Development Company Limited,EQ,CACHED_NSE_ALL
ORKLAINDIA.NS,Orkla India Limited,EQ,CACHED_NSE_ALL
ORTEL.NS,Ortel Communications Limited,BZ,CACHED_NSE_ALL
ORTINGLOBE.NS,ORTIN GLOBAL LIMITED,BE,CACHED_NSE_ALL
OSIAHYPER.NS,Osia Hyper Retail Limited,BE,CACHED_NSE_ALL
OSWALAGRO.NS,Oswal Agro Mills Limited,BE,CACHED_NSE_ALL
OSWALGREEN.NS,Oswal Greentech Limited,EQ,CACHED_NSE_ALL
OSWALPUMPS.NS,Oswal Pumps Limited,EQ,CACHED_NSE_ALL
OSWALSEEDS.NS,ShreeOswal Seeds And Chemicals Limited,EQ,CACHED_NSE_ALL
PACEDIGITK.NS,Pace Digitek Limited,EQ,CACHED_NSE_ALL
PAGEIND.NS,Page Industries Limited,EQ,CACHED_NSE_ALL
PAISALO.NS,Paisalo Digital Limited,EQ,CACHED_NSE_ALL
PAKKA.NS,PAKKA LIMITED,EQ,CACHED_NSE_ALL
PALASHSECU.NS,Palash Securities Limited,EQ,CACHED_NSE_ALL
PALREDTEC.NS,Palred Technologies Limited,BE,CACHED_NSE_ALL
PANACEABIO.NS,Panacea Biotec Limited,EQ,CACHED_NSE_ALL
PANACHE.NS,Panache Digilife Limited,EQ,CACHED_NSE_ALL
PANAMAPET.NS,Panama Petrochem Limited,EQ,CACHED_NSE_ALL
PANSARI.NS,Pansari Developers Limited,EQ,CACHED_NSE_ALL
PAR.NS,Par Drugs And Chemicals Limited,EQ,CACHED_NSE_ALL
PARACABLES.NS,Paramount Communications Limited,EQ,CACHED_NSE_ALL
PARADEEP.NS,Paradeep Phosphates Limited,EQ,CACHED_NSE_ALL
PARAGMILK.NS,Parag Milk Foods Limited,EQ,CACHED_NSE_ALL
PARAS.NS,Paras Defence and Space Technologies Limited,EQ,CACHED_NSE_ALL
PARASPETRO.NS,Paras Petrofils Limited,EQ,CACHED_NSE_ALL
PARKHOSPS.NS,Park Medi World Limited,EQ,CACHED_NSE_ALL
PARKHOTELS.NS,Apeejay Surrendra Park Hotels Limited,EQ,CACHED_NSE_ALL
PARSVNATH.NS,Parsvnath Developers Limited,BE,CACHED_NSE_ALL
PASHUPATI.NS,Pashupati Cotspin Limited,EQ,CACHED_NSE_ALL
PASUPTAC.NS,Pasupati Acrylon Limited,BE,CACHED_NSE_ALL
PATANJALI.NS,Patanjali Foods Limited,EQ,CACHED_NSE_ALL
PATELENG.NS,Patel Engineering Limited,EQ,CACHED_NSE_ALL
PATELRMART.NS,Patel Retail Limited,EQ,CACHED_NSE_ALL
PATINTLOG.NS,Patel Integrated Logistics Limited,BE,CACHED_NSE_ALL
PAUSHAKLTD.NS,Paushak Limited,EQ,CACHED_NSE_ALL
PAVNAIND.NS,Pavna Industries Limited,BE,CACHED_NSE_ALL
PAYTM.NS,One 97 Communications Limited,EQ,CACHED_NSE_ALL
PCBL.NS,PCBL Chemical Limited,EQ,CACHED_NSE_ALL
PCJEWELLER.NS,PC Jeweller Limited,EQ,CACHED_NSE_ALL
PDMJEPAPER.NS,Pudumjee Paper Products Limited,EQ,CACHED_NSE_ALL
PDSL.NS,PDS Limited,EQ,CACHED_NSE_ALL
PEARLPOLY.NS,Pearl Polymers Limited,BE,CACHED_NSE_ALL
PENIND.NS,Pennar Industries Limited,EQ,CACHED_NSE_ALL
PENINLAND.NS,Peninsula Land Limited,BE,CACHED_NSE_ALL
PERSISTENT.NS,Persistent Systems Limited,EQ,CACHED_NSE_ALL
PETRONET.NS,Petronet LNG Limited,EQ,CACHED_NSE_ALL
PFC.NS,Power Finance Corporation Limited,EQ,CACHED_NSE_ALL
PFIZER.NS,Pfizer Limited,EQ,CACHED_NSE_ALL
PFOCUS.NS,Prime Focus Limited,BE,CACHED_NSE_ALL
PFS.NS,PTC India Financial Services Limited,EQ,CACHED_NSE_ALL
PGEL.NS,PG Electroplast Limited,EQ,CACHED_NSE_ALL
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,EQ,CACHED_NSE_ALL
PGHL.NS,Procter & Gamble Health Limited,EQ,CACHED_NSE_ALL
PGIL.NS,Pearl Global Industries Limited,EQ,CACHED_NSE_ALL
PHOENIXLTD.NS,The Phoenix Mills Limited,EQ,CACHED_NSE_ALL
PICCADIL.NS,Piccadily Agro Industries Limited,EQ,CACHED_NSE_ALL
PIDILITIND.NS,Pidilite Industries Limited,EQ,CACHED_NSE_ALL
PIGL.NS,Power & Instrumentation (Gujarat) Limited,EQ,CACHED_NSE_ALL
PIIND.NS,PI Industries Limited,EQ,CACHED_NSE_ALL
PILANIINVS.NS,Pilani Investment and Industries Corporation Limited,EQ,CACHED_NSE_ALL
PILITA.NS,PIL ITALICA LIFESTYLE LIMITED,BE,CACHED_NSE_ALL
PINELABS.NS,Pine Labs Limited,EQ,CACHED_NSE_ALL
PIONEEREMB.NS,Pioneer Embroideries Limited,EQ,CACHED_NSE_ALL
PIONRINV.NS,Pioneer Investcorp Limited,EQ,CACHED_NSE_ALL
PIRAMALFIN.NS,Piramal Finance Limited,EQ,CACHED_NSE_ALL
PITTIENG.NS,Pitti Engineering Limited,EQ,CACHED_NSE_ALL
PIXTRANS.NS,Pix Transmissions Limited,EQ,CACHED_NSE_ALL
PKTEA.NS,The Peria Karamalai Tea & Produce Company Limited,EQ,CACHED_NSE_ALL
PLASTIBLEN.NS,Plastiblends India Limited,EQ,CACHED_NSE_ALL
PLATIND.NS,Platinum Industries Limited,EQ,CACHED_NSE_ALL
PLAZACABLE.NS,Plaza Wires Limited,BE,CACHED_NSE_ALL
PML.NS,Paul Merchants Limited,EQ,CACHED_NSE_ALL
PNB.NS,Punjab National Bank,EQ,CACHED_NSE_ALL
PNBGILTS.NS,PNB Gilts Limited,EQ,CACHED_NSE_ALL
PNBHOUSING.NS,PNB Housing Finance Limited,EQ,CACHED_NSE_ALL
PNC.NS,Pritish Nandy Communications Limited,EQ,CACHED_NSE_ALL
PNCINFRA.NS,PNC Infratech Limited,EQ,CACHED_NSE_ALL
PNGJL.NS,P N Gadgil Jewellers Limited,EQ,CACHED_NSE_ALL
PNGSREVA.NS,PNGS Reva Diamond Jewellery Limited,EQ,CACHED_NSE_ALL
POCL.NS,Pondy Oxides & Chemicals Limited,EQ,CACHED_NSE_ALL
PODDARMENT.NS,Poddar Pigments Limited,EQ,CACHED_NSE_ALL
POKARNA.NS,Pokarna Limited,EQ,CACHED_NSE_ALL
POLICYBZR.NS,PB Fintech Limited,EQ,CACHED_NSE_ALL
POLYCAB.NS,Polycab India Limited,EQ,CACHED_NSE_ALL
POLYMED.NS,Poly Medicure Limited,EQ,CACHED_NSE_ALL
POLYPLEX.NS,Polyplex Corporation Limited,EQ,CACHED_NSE_ALL
PONNIERODE.NS,Ponni Sugars (Erode) Limited,EQ,CACHED_NSE_ALL
POONAWALLA.NS,Poonawalla Fincorp Limited,EQ,CACHED_NSE_ALL
POWERGRID.NS,Power Grid Corporation of India Limited,EQ,CACHED_NSE_ALL
POWERICA.NS,Powerica Limited,EQ,CACHED_NSE_ALL
POWERINDIA.NS,Hitachi Energy India Limited,EQ,CACHED_NSE_ALL
POWERMECH.NS,Power Mech Projects Limited,EQ,CACHED_NSE_ALL
PPAP.NS,PPAP Automotive Limited,EQ,CACHED_NSE_ALL
PPL.NS,Prakash Pipes Limited,EQ,CACHED_NSE_ALL
PPLPHARMA.NS,Piramal Pharma Limited,EQ,CACHED_NSE_ALL
PRABHA.NS,Prabha Energy Limited,EQ,CACHED_NSE_ALL
PRADPME.NS,Pradeep Metals Limited,EQ,CACHED_NSE_ALL
PRAENG.NS,Prajay Engineers Syndicate Limited,EQ,CACHED_NSE_ALL
PRAJIND.NS,Praj Industries Limited,EQ,CACHED_NSE_ALL
PRAKASH.NS,Prakash Industries Limited,EQ,CACHED_NSE_ALL
PRAKASHSTL.NS,Prakash Steelage Limited,EQ,CACHED_NSE_ALL
PRAVEG.NS,Praveg Limited,EQ,CACHED_NSE_ALL
PRAXIS.NS,Praxis Home Retail Limited,BE,CACHED_NSE_ALL
PRECAM.NS,Precision Camshafts Limited,EQ,CACHED_NSE_ALL
PRECOT.NS,Precot Limited,EQ,CACHED_NSE_ALL
PRECWIRE.NS,Precision Wires India Limited,EQ,CACHED_NSE_ALL
PREMCO.NS,Premco Global Limited,EQ,CACHED_NSE_ALL
PREMEXPLN.NS,Premier Explosives Limited,EQ,CACHED_NSE_ALL
PREMIER.NS,Premier Limited,BE,CACHED_NSE_ALL
PREMIERENE.NS,Premier Energies Limited,EQ,CACHED_NSE_ALL
PREMIERPOL.NS,Premier Polyfilm Limited,BE,CACHED_NSE_ALL
PRESTIGE.NS,Prestige Estates Projects Limited,EQ,CACHED_NSE_ALL
PRICOLLTD.NS,Pricol Limited,EQ,CACHED_NSE_ALL
PRIMESECU.NS,Prime Securities Limited,EQ,CACHED_NSE_ALL
PRIMO.NS,Primo Chemicals Limited,EQ,CACHED_NSE_ALL
PRINCEPIPE.NS,Prince Pipes And Fittings Limited,EQ,CACHED_NSE_ALL
PRITI.NS,Priti International Limited,BE,CACHED_NSE_ALL
PRITIKAUTO.NS,Pritika Auto Industries Limited,BE,CACHED_NSE_ALL
PRIVISCL.NS,Privi Speciality Chemicals Limited,EQ,CACHED_NSE_ALL
PROSTARM.NS,Prostarm Info Systems Limited,EQ,CACHED_NSE_ALL
PROTEAN.NS,Protean eGov Technologies Limited,EQ,CACHED_NSE_ALL
PROZONER.NS,Prozone Realty Limited,EQ,CACHED_NSE_ALL
PRSMJOHNSN.NS,Prism Johnson Limited,EQ,CACHED_NSE_ALL
PRUDENT.NS,Prudent Corporate Advisory Services Limited,EQ,CACHED_NSE_ALL
PRUDMOULI.NS,Prudential Sugar Corporation Limited,BE,CACHED_NSE_ALL
PSB.NS,Punjab & Sind Bank,EQ,CACHED_NSE_ALL
PSPPROJECT.NS,PSP Projects Limited,EQ,CACHED_NSE_ALL
PTC.NS,PTC India Limited,EQ,CACHED_NSE_ALL
PTCIL.NS,PTC Industries Limited,EQ,CACHED_NSE_ALL
PTL.NS,PTL Enterprises Limited,EQ,CACHED_NSE_ALL
PUNJABCHEM.NS,Punjab Chemicals & Crop Protection Limited,EQ,CACHED_NSE_ALL
PURVA.NS,Puravankara Limited,EQ,CACHED_NSE_ALL
PVP.NS,PVP Ventures Limited,EQ,CACHED_NSE_ALL
PVRINOX.NS,PVR INOX Limited,EQ,CACHED_NSE_ALL
PVSL.NS,Popular Vehicles and Services Limited,EQ,CACHED_NSE_ALL
PWL.NS,Physicswallah Limited,EQ,CACHED_NSE_ALL
PYRAMID.NS,Pyramid Technoplast Limited,EQ,CACHED_NSE_ALL
QMSMEDI.NS,QMS Medical Allied Services Limited,EQ,CACHED_NSE_ALL
QPOWER.NS,Quality Power Electrical Equipments Limited,BE,CACHED_NSE_ALL
QUADFUTURE.NS,Quadrant Future Tek Limited,EQ,CACHED_NSE_ALL
QUESS.NS,Quess Corp Limited,EQ,CACHED_NSE_ALL
QUICKHEAL.NS,Quick Heal Technologies Limited,BE,CACHED_NSE_ALL
QUINT.NS,Quint Digital Limited,EQ,CACHED_NSE_ALL
RACE.NS,Race Eco Chain Limited,BE,CACHED_NSE_ALL
RACLGEAR.NS,RACL Geartech Limited,EQ,CACHED_NSE_ALL
RADAAN.NS,Radaan Mediaworks India Limited,EQ,CACHED_NSE_ALL
RADHIKAJWE.NS,Radhika Jeweltech Limited,EQ,CACHED_NSE_ALL
RADIANTCMS.NS,Radiant Cash Management Services Limited,EQ,CACHED_NSE_ALL
RADICO.NS,Radico Khaitan Limited,EQ,CACHED_NSE_ALL
RADIOCITY.NS,Music Broadcast Limited,EQ,CACHED_NSE_ALL
RAILTEL.NS,Railtel Corporation Of India Limited,EQ,CACHED_NSE_ALL
RAIN.NS,Rain Industries Limited,EQ,CACHED_NSE_ALL
RAINBOW.NS,Rainbow Childrens Medicare Limited,EQ,CACHED_NSE_ALL
RAJESHEXPO.NS,Rajesh Exports Limited,BZ,CACHED_NSE_ALL
RAJMET.NS,Rajnandini Metal Limited,EQ,CACHED_NSE_ALL
RAJOOENG.NS,Rajoo Engineers Limited,EQ,CACHED_NSE_ALL
RAJPALAYAM.NS,Rajapalayam Mills Limited,EQ,CACHED_NSE_ALL
RAJRATAN.NS,Rajratan Global Wire Limited,EQ,CACHED_NSE_ALL
RAJRILTD.NS,Raj Rayon Industries Limited,BE,CACHED_NSE_ALL
RAJSREESUG.NS,Rajshree Sugars & Chemicals Limited,EQ,CACHED_NSE_ALL
RAJTV.NS,Raj Television Network Limited,EQ,CACHED_NSE_ALL
RALLIS.NS,Rallis India Limited,EQ,CACHED_NSE_ALL
RAMANEWS.NS,Shree Rama Newsprint Limited,EQ,CACHED_NSE_ALL
RAMAPHO.NS,Rama Phosphates Limited,EQ,CACHED_NSE_ALL
RAMASTEEL.NS,Rama Steel Tubes Limited,EQ,CACHED_NSE_ALL
RAMCOCEM.NS,The Ramco Cements Limited,EQ,CACHED_NSE_ALL
RAMCOIND.NS,Ramco Industries Limited,EQ,CACHED_NSE_ALL
RAMCOSYS.NS,Ramco Systems Limited,EQ,CACHED_NSE_ALL
RAMKY.NS,Ramky Infrastructure Limited,EQ,CACHED_NSE_ALL
RAMRAT.NS,Ram Ratna Wires Limited,EQ,CACHED_NSE_ALL
RANASUG.NS,Rana Sugars Limited,EQ,CACHED_NSE_ALL
RANEHOLDIN.NS,Rane Holdings Limited,EQ,CACHED_NSE_ALL
RATEGAIN.NS,Rategain Travel Technologies Limited,EQ,CACHED_NSE_ALL
RATNAMANI.NS,Ratnamani Metals & Tubes Limited,EQ,CACHED_NSE_ALL
RATNAVEER.NS,Ratnaveer Precision Engineering Limited,EQ,CACHED_NSE_ALL
RAYMOND.NS,Raymond Limited,EQ,CACHED_NSE_ALL
RAYMONDLSL.NS,Raymond Lifestyle Limited,EQ,CACHED_NSE_ALL
RAYMONDREL.NS,Raymond Realty Limited,EQ,CACHED_NSE_ALL
RBA.NS,Restaurant Brands Asia Limited,EQ,CACHED_NSE_ALL
RBLBANK.NS,RBL Bank Limited,EQ,CACHED_NSE_ALL
RBZJEWEL.NS,RBZ Jewellers Limited,EQ,CACHED_NSE_ALL
RCF.NS,Rashtriya Chemicals and Fertilizers Limited,EQ,CACHED_NSE_ALL
RCOM.NS,Reliance Communications Limited,BE,CACHED_NSE_ALL
RECLTD.NS,REC Limited,EQ,CACHED_NSE_ALL
REDINGTON.NS,Redington Limited,EQ,CACHED_NSE_ALL
REDTAPE.NS,Redtape Limited,EQ,CACHED_NSE_ALL
REFEX.NS,Refex Industries Limited,EQ,CACHED_NSE_ALL
REGAAL.NS,Regaal Resources Limited,BE,CACHED_NSE_ALL
REGENCERAM.NS,Regency Ceramics Limited,EQ,CACHED_NSE_ALL
RELAXO.NS,Relaxo Footwears Limited,EQ,CACHED_NSE_ALL
RELCHEMQ.NS,Reliance Chemotex Industries Limited,EQ,CACHED_NSE_ALL
RELIABLE.NS,Reliable Data Services Limited,EQ,CACHED_NSE_ALL
RELIANCE.NS,Reliance Industries Limited,EQ,CACHED_NSE_ALL
RELIGARE.NS,Religare Enterprises Limited,EQ,CACHED_NSE_ALL
RELTD.NS,Ravindra Energy Limited,EQ,CACHED_NSE_ALL
REMSONSIND.NS,Remsons Industries Limited,EQ,CACHED_NSE_ALL
RENUKA.NS,Shree Renuka Sugars Limited,EQ,CACHED_NSE_ALL
REPCOHOME.NS,Repco Home Finance Limited,EQ,CACHED_NSE_ALL
REPL.NS,Rudrabhishek Enterprises Limited,BE,CACHED_NSE_ALL
REPRO.NS,Repro India Limited,EQ,CACHED_NSE_ALL
RESPONIND.NS,Responsive Industries Limited,EQ,CACHED_NSE_ALL
RETAIL.NS,JHS Svendgaard Retail Ventures Limited,EQ,CACHED_NSE_ALL
RGL.NS,Renaissance Global Limited,EQ,CACHED_NSE_ALL
RHETAN.NS,Rhetan TMT Limited,EQ,CACHED_NSE_ALL
RHFL.NS,Reliance Home Finance Limited,BZ,CACHED_NSE_ALL
RHIM.NS,RHI MAGNESITA INDIA LIMITED,EQ,CACHED_NSE_ALL
RHL.NS,Robust Hotels Limited,EQ,CACHED_NSE_ALL
RICOAUTO.NS,Rico Auto Industries Limited,EQ,CACHED_NSE_ALL
RIIL.NS,Reliance Industrial Infrastructure Limited,EQ,CACHED_NSE_ALL
RISHABH.NS,Rishabh Instruments Limited,EQ,CACHED_NSE_ALL
RITCO.NS,Ritco Logistics Limited,EQ,CACHED_NSE_ALL
RITES.NS,RITES Limited,EQ,CACHED_NSE_ALL
RKDL.NS,Ravi Kumar Distilleries Limited,EQ,CACHED_NSE_ALL
RKEC.NS,RKEC Projects Limited,EQ,CACHED_NSE_ALL
RKFORGE.NS,Ramkrishna Forgings Limited,EQ,CACHED_NSE_ALL
RKSWAMY.NS,R K Swamy Limited,EQ,CACHED_NSE_ALL
RMC.NS,RMC Switchgears Limited,EQ,CACHED_NSE_ALL
RMDRIP.NS,R M Drip and Sprinklers Systems Limited,EQ,CACHED_NSE_ALL
RML.NS,Rane (Madras) Limited,EQ,CACHED_NSE_ALL
RNBDENIMS.NS,R&B Denims Limited,EQ,CACHED_NSE_ALL
ROHLTD.NS,Royal Orchid Hotels Limited,EQ,CACHED_NSE_ALL
ROLEXRINGS.NS,Rolex Rings Limited,EQ,CACHED_NSE_ALL
ROLLT.NS,Rollatainers Limited,BE,CACHED_NSE_ALL
